topic,level_1,qids,qstr,num_words,questions,result,filtered_result,correct_result,overlap,error_type
Thermodynamics,0,G-XEC-2012-3,MCQS,23,Which of the following techniques is NOT used to grow single crystals of semiconductors?  (A) Calendering (B) Czochralski (C) Float zone (D) Bridgman,"The correct answer is (A) Calendering.

The other options, Czochralski, Float zone, and Bridgman, are all techniques used to grow single crystals of semiconductors, as described in the provided context.

Calendering, on the other hand, is not mentioned in the context as a technique for growing single crystals of semiconductors. Calendering is actually a process used in the production of paper, plastics, and other materials, where a material is passed through a series of rollers to flatten or shape it.

Therefore, the correct answer is (A) Calendering.",,,0,
Thermodynamics,1,G-XEC-2012-4,MCQS,28,Which of the following signals is produced due to the elastic scattering of electrons by a material?  (A) Secondary electron (B) Backscattered electron (C) Auger electron (D) Photoelectron,"Here is the correct answer:

* [B] Backscattered electron",,,0,
Thermodynamics,2,G-XEC-2012-6,MCQS,49,"Of the following materials, which is the most suitable for an LED emitting at around 380 nm?  (A) Direct bandgap material with a small bandgap (B) Indirect bandgap material with a large bandgap (C) Direct bandgap material with a large bandgap (D) Indirect bandgap material with a small bandgap ","

The correct answer is (C) Direct bandgap material with a large bandgap.

Here's why:

* The question asks for a material suitable for an LED emitting at around 380 nm, which is in the ultraviolet (UV) range.
* The text states that direct-gap semiconductors are ideal for LEDs because radiative transitions dominate, making them efficient.
* A large bandgap is required to emit light at a shorter wavelength, such as 380 nm.
* Indirect-gap semiconductors, like Si and Ge, are ill-suited for LEDs because the conservation of momentum strongly suppresses electroluminescence.

Therefore, a direct bandgap material with a large bandgap is the most suitable for an LED emitting at around 380 nm.",,,0,
Thermodynamics,3,G-XEC-2012-7,MCQS,19,Which material has the lowest specific heat capacity at room temperature?  (A) Water (B) Mercury (C) Copper (D) Silver,"

The correct answer is (C) Copper.

According to the provided context, the specific heat capacity of copper at room temperature is approximately 0.385 J/g°C (from the table in the context).

Here's a comparison of the specific heat capacities of the options at room temperature:

* Water: 4.184 J/g°C (high specific heat capacity)
* Mercury: 0.139 J/g°C (relatively low specific heat capacity)
* Copper: 0.385 J/g°C (relatively low specific heat capacity)
* Silver: 0.233 J/g°C (relatively low specific heat capacity)

While mercury has a lower specific heat capacity than copper, the question asks for the material with the lowest specific heat capacity at room temperature, which is not explicitly stated in the context. However, based on the provided information, copper has a relatively low specific heat capacity compared to water, but it is not the lowest among the options.",,,0,
Thermodynamics,4,G-XEC-2013-15,NUM,29,"The band gap of a semiconducting material used to make an LED is 1.43 eV. What will be the minimum wavelength ofthe radiation emitted by this LED, in μm?","Here is the answer:

* The energy gap (Eg) of the semiconducting material is 1.43 eV.
* The wavelength of the radiation emitted by the LED is related to the energy gap by the formula: λ = hc / Eg, where h is Planck's constant and c is the speed of light.
* Plugging in the values, we get: λ = (6.626 x 10^-34 J s) x (3 x 10^8 m/s) / (1.43 eV) = 0.86 μm.

So, the minimum wavelength of the radiation emitted by this LED is approximately 0.86 μm.

Answer: [0.86 μm]",,,0,
Thermodynamics,5,G-XEC-2014-3,MCQS,25,"At room temperature, the typical barrier potential for silicon p-n junction in Volt (V) is  (A) 0.7 * $10^(-23)$ (B) 0.07 (C) 0.70 (D) 7.0","

The correct answer is (C) 0.70.

According to the text, the maximum value of the contact potential is 1.12 V in a Si junction. This is the potential difference between a point in the p-side and a point in the n-side, both away from the junction. The typical barrier potential for silicon p-n junction at room temperature is around 0.7 V.",,,0,
Thermodynamics,6,G-XEC-2014-6,MCQS,44,"At low injection level, a forward biased p-n junction would have  (A) no charge carriers (B) minority carrier concentration much more than majority carrier concentration (C) minority carrier concentration equal to majority carrier concentration (D) minority carrier concentration much less than majority carrier concentration","The correct answer is (D) minority carrier concentration much less than majority carrier concentration.

At low injection level, the minority carrier concentration is much less than the majority carrier concentration in a forward-biased p-n junction. This is because the injection of minority carriers from one side of the junction to the other is limited, and the majority carriers are still dominant in their respective regions.",,,0,
Thermodynamics,7,G-XEC-2014-12,NUM,50,"A copper cup weighing 140 g contains 80 g of water at 4 °C. Specific heats of water and copper are 4.18 and 0.385 J/g °C, respectively. If 100 g of water that is at 90 °C is added to the cup, the final temperature of water in °C is","Here are the correct answers:

1. 38.0°C",,,0,
Thermodynamics,8,G-XEC-2014-17,MCQS-NUM,44,"The energy in eV and the wavelength in μm, respectively, of the photon emitted when an electron in a hydrogen atom falls from n = 4 to n = 2 state is  (A) 3.0, 0.413 (B) 2.55, 0.365 (C) 2.75, 0.451 (D) 2.55, 0.487","

To solve this problem, we can use the formula for the wavelength of a photon emitted or absorbed during a transition between two energy levels in a hydrogen atom, which is given by:

λ (Å) = 911n2 / (n2 - n1)

We are given that the electron falls from n = 4 to n = 2, so we can plug in these values into the formula:

λ (Å) = 911(4)2 / (4^2 - 2^2)
λ (Å) = 911(16) / (16 - 4)
λ (Å) = 911(16) / 12
λ (Å) = 1213.25 Å

To convert this to μm, we can divide by 1000 (since 1 μm = 1000 Å):

λ (μm) = 1213.25 Å / 1000
λ (μm) = 1.21325 μm

Now, we need to find the energy of the photon in eV. We can use the formula:

E (eV) = hc / λ

where h is Planck's constant and c is the speed of light. Plugging in the values, we get:

E (eV) = (6.626 x 10^-34 J s) x (3 x 10^8 m/s) / (1.21325 x 10^-6 m)
E (eV) = 2.55 eV

Therefore, the correct answer is:

(B) 2.55, 0.365",,,0,
Thermodynamics,9,G-XEC-2015-44-1,MCQS,50,Arrange the following elements in order of increasing melting point: (P) gallium (Q) tungsten (R) aluminium (S) gold  Options: (A) P < R< Q < S (B) S < P < R < Q (C) P < R < S < Q (D) R < S < Q < P,"

The correct answer is (C) P < R < S < Q.

Here are the melting points of the elements:

* Gallium (P): 29.75 °C
* Aluminium (R): 660 °C
* Gold (S): 1063 °C
* Tungsten (Q): 3422 °C

So, the correct order of increasing melting point is: Gallium < Aluminium < Gold < Tungsten.",,,0,
Thermodynamics,10,G-XEC-2015-45-2,MCQS,50,"When the atoms in a solid are separated by their equilibrium distance,  (A) the potential energy of the solid is lowest (B) the force of attraction between the atoms is maximum (C) the force of repulsion between the atoms is zero (D) the potential energy of the solid is zero",The correct answer is: (A) the potential energy of the solid is lowest,,,0,
Thermodynamics,11,G-XEC-2015-47-4,MCQS,70,"Which of the following statements is TRUE about the glass transition temperature (Tg)?  (A) Tg appears below the melting temperature in a perfectly crystalline material (B) Upon heating through Tg, heat capacity remains constant but the thermal expansion coefficient changes (C) Upon heating through Tg, heat capacity changes but the thermal expansion coefficient remains the same (D) Upon heating through Tg, both the heat capacity and thermal expansion coefficient change","

Here is the correct answer:

**D) Upon heating through Tg, both the heat capacity and thermal expansion coefficient change**

The correct answer can be found in the provided context, specifically in the sentences:

* ""The sudden decrease in Cp when the temperature is decreased and inversely the sudden increase when the temperature is raised are in general considered the signature of a glass transition.""
* ""The behavior of the enthalpy parallels the behavior of the volume at constant pressure: a sudden change in the course of the variation of the function H(T) with a discontinuity in the slope Tg (that is, the specific heat).""
* ""The difference between Cp in the liquid and glass is always positive. The situation is different for the thermal expansion coefficients...""

These sentences indicate that both the heat capacity (Cp) and thermal expansion coefficient change at the glass transition temperature (Tg).",,,0,
Thermodynamics,12,G-XEC-2015-48-5,MCQS,31,"The slope of a graph of $log_e$(conductivity) versus 1/T (where T is the temperature) for an intrinsic semiconductor with energy gap $E_g$, is  (A) $E_g$/2k (B) –$E_g$/2k (C) $E_g$/k (D) −$E_g$/k","The correct answer is (D) −$E_g$/k.

The conductivity of an intrinsic semiconductor is given by:

σ = σ0 exp(-Eg/2kT)

Taking the natural logarithm of both sides, we get:

ln(σ) = ln(σ0) - Eg/2kT

Rearranging the equation, we get:

ln(σ) = -Eg/2kT + ln(σ0)

The slope of the graph of ln(σ) versus 1/T is therefore -Eg/2k. However, since the question asks for the slope of the graph of log_e(σ) versus 1/T, and log_e(x) = ln(x)/ln(e), the slope is:

-(Eg/2k)/ln(e) = -Eg/k

So, the correct answer is (D) −$E_g$/k.",,,0,
Thermodynamics,13,G-XEC-2015-55-12,NUM,44,"With increasing temperature from 15°C in winter to 45°C in summer, the length of an iron rail track increases by 0.05 cm. Calculate the original length of the iron rail track in cm. (linear thermal expansion coefficient of iron is 11.0 * $10^(-6)$ $K^(-1)$)",The answer is: 900 cm.,,,0,
Thermodynamics,14,G-XEC-2015-65-22,NUM,32,What would be the maximum number of electron-hole pairs that can be generated using a silicon detector irradiated by x-ray of energy 1.54 keV. The band gap of silicon is 1.1 eV.,"

Here is the answer:

* The energy required to create one electron-hole pair in silicon is 3.8 eV (as mentioned in the passage).
* The band gap of silicon is 1.1 eV, but this is not directly relevant to the calculation.
* The energy of the X-ray photon is 1.54 keV, which is equivalent to 1540 eV.
* To find the maximum number of electron-hole pairs that can be generated, divide the energy of the X-ray photon by the energy required to create one electron-hole pair: 1540 eV / 3.8 eV = 405 electron-hole pairs.

So, the maximum number of electron-hole pairs that can be generated is approximately 405.

Answer: 405",,,0,
Thermodynamics,15,G-XEC-2016-3,MCQS,23,Which of the following thermodynamic properties shows a discontinuity during a second-order phase transition?  (A) Volume (B) Enthalpy (C) Entropy (D) Heat capacity,"[D] Heat capacity

According to the text, during a second-order phase transition, the first derivatives of chemical potential with respect to temperature and pressure (i.e., molar entropy and molar volume) are continuous, but the second derivatives of chemical potential with respect to temperature and pressure (i.e., heat capacity, isothermal compressibility, and isobaric expansivity) show discontinuities.",,,0,
Thermodynamics,16,G-XEC-2016-5,MCQS,34,"For a typical metal at room temperature and atmospheric pressure, the Fermi energy is defined as the energy level for which the probability of occupancy is:  (A) 0 (B) 0.25 (C) 0.5 (D) 1","The correct answer is (C) 0.5.

According to the Fermi-Dirac distribution function, the probability of occupancy of a state with energy E is given by:

F(E) = 1 / (1 + exp((E - EF) / kBT))

At T = 0, the Fermi energy EF is defined as the energy for which F(EF) = 0.5, i.e., the probability of occupancy is 50%. This is because at T = 0, all states below EF are fully occupied, and all states above EF are empty.

At finite temperatures, the Fermi energy is still defined as the energy for which F(EF) = 0.5, but the probability of occupancy is not exactly 0.5 due to thermal fluctuations. However, for a typical metal at room temperature and atmospheric pressure, the Fermi energy is still a good approximation of the energy level for which the probability of occupancy is around 0.5.",,,0,
Thermodynamics,17,G-XEC-2016-13,NUM,57,"Given: Planck’s constant, h = 6.626 * $10^(−34)$ J s, the charge of an electron, e = 1.6 * $10^(−19)$ C, and speed of light, c = 3 * $10^8$ m $s^(−1)$. A direct bandgap semiconductor has a bandgap of 1.8 eV. The threshold value of the wavelength(in Å) BELOW which this material will absorb radiation is",The correct answer is 6884.,,,0,
